customer_id,first_name,last_name,email,city,state,signup_date,cohort_month,acquisition_channel
7865,Ravi,Reddy,ravi.reddy7865@lumen.example,Dallas,GA,2025-03-04,2025-02,paid_search
7866,Sofia,Vega,sofia.vega7866@lumen.example,Detroit,MN,2025-05-30,2025-05,direct
7867,Noah,Nair,noah.nair7867@lumen.example,Boston,MA,2025-12-23,2025-11,referral
7868,Ravi,Sen,ravi.sen7868@lumen.example,Chicago,FL,2025-05-16,2025-04,social
7869,Aarav,Gupta,aarav.gupta7869@lumen.example,Boston,MI,2025-10-14,2025-09,social
7870,Aarav,Gupta,aarav.gupta7870@lumen.example,Portland,AZ,2025-12-14,2025-11,direct
7871,Ines,Pillai,ines.pillai7871@lumen.example,Miami,FL,2026-02-18,2026-01,direct
7872,Amara,Bose,amara.bose7872@lumen.example,Miami,TX,2025-10-07,2025-09,organic
7873,Ravi,Shah,ravi.shah7873@lumen.example,Dallas,MO,2024-10-07,2024-10,paid_search
7874,Nico,Nair,nico.nair7874@lumen.example,Miami,IL,2025-10-17,2025-09,social
7875,Kai,Singh,kai.singh7875@lumen.example,Miami,AZ,2025-08-01,2025-07,social
7876,Yara,Mehta,yara.mehta7876@lumen.example,Detroit,MI,2025-07-10,2025-06,paid_search
7877,Tariq,Mehta,tariq.mehta7877@lumen.example,Detroit,GA,2025-07-26,2025-06,social
7878,Leo,Patel,leo.patel7878@lumen.example,Seattle,FL,2024-10-17,2024-10,referral
7879,Nico,Chen,nico.chen7879@lumen.example,Minneapolis,IL,2025-07-01,2025-06,email
7880,Arjun,Kim,arjun.kim7880@lumen.example,Raleigh,FL,2024-12-05,2024-11,paid_search
7881,Reya,Das,reya.das7881@lumen.example,Austin,IL,2024-12-28,2024-11,organic
7882,Noah,Iyer,noah.iyer7882@lumen.example,Atlanta,CO,2025-10-05,2025-09,social
7883,Neil,Park,neil.park7883@lumen.example,Seattle,IL,2025-09-06,2025-08,paid_search
7884,Kai,Patel,kai.patel7884@lumen.example,Portland,IL,2025-08-06,2025-07,referral
7885,Arjun,Mehta,arjun.mehta7885@lumen.example,Minneapolis,NC,2025-02-07,2025-01,email
7886,Aarav,Nair,aarav.nair7886@lumen.example,Seattle,MN,2025-08-12,2025-07,organic
7887,Ines,Patel,ines.patel7887@lumen.example,Kansas,AZ,2025-11-22,2025-10,organic
7888,Tariq,Nair,tariq.nair7888@lumen.example,Dallas,GA,2025-02-23,2025-01,social
7889,Omar,Ortiz,omar.ortiz7889@lumen.example,Austin,MN,2025-07-14,2025-06,email
7890,Ivan,Khan,ivan.khan7890@lumen.example,Detroit,IL,2024-12-02,2024-11,paid_search
7891,Noah,Verma,noah.verma7891@lumen.example,Austin,TX,2025-07-16,2025-06,email
7892,Tobias,Patel,tobias.patel7892@lumen.example,Boston,GA,2025-12-20,2025-11,paid_search
7893,Ravi,Das,ravi.das7893@lumen.example,Nashville,TX,2025-03-08,2025-02,email
7894,Leo,Reddy,leo.reddy7894@lumen.example,Detroit,FL,2025-09-17,2025-08,organic
7895,Maya,Rao,maya.rao7895@lumen.example,Miami,AZ,2025-01-11,2024-12,referral
7896,Noah,Nair,noah.nair7896@lumen.example,Chicago,MI,2025-02-17,2025-01,referral
7897,Mira,Rao,mira.rao7897@lumen.example,Boston,GA,2025-06-07,2025-05,direct
7898,Ezra,Reddy,ezra.reddy7898@lumen.example,Dallas,MN,2024-12-07,2024-11,email
7899,Priya,Nair,priya.nair7899@lumen.example,Minneapolis,GA,2025-05-29,2025-05,social
7900,Arjun,Iyer,arjun.iyer7900@lumen.example,Minneapolis,TX,2025-05-27,2025-04,direct
7901,Priya,Sharma,priya.sharma7901@lumen.example,Minneapolis,MA,2026-01-27,2026-01,paid_search
7902,Yara,Vega,yara.vega7902@lumen.example,Atlanta,TN,2025-04-13,2025-03,referral
7903,Priya,Shah,priya.shah7903@lumen.example,Austin,CO,2025-05-26,2025-04,organic
7904,Aarav,Khan,aarav.khan7904@lumen.example,Phoenix,CO,2025-11-21,2025-10,organic
7905,Zara,Shah,zara.shah7905@lumen.example,Phoenix,OR,2026-03-16,2026-02,social
7906,Ines,Park,ines.park7906@lumen.example,Phoenix,NC,2025-08-01,2025-07,referral
7907,Anika,Gupta,anika.gupta7907@lumen.example,Nashville,TX,2026-01-22,2025-12,organic
7908,Sana,Iyer,sana.iyer7908@lumen.example,Kansas,MI,2025-02-09,2025-01,referral
7909,Nico,Bose,nico.bose7909@lumen.example,Denver,MA,2025-04-26,2025-03,direct
7910,Ravi,Kaur,ravi.kaur7910@lumen.example,Kansas,GA,2025-03-04,2025-02,organic
7911,Arjun,Mehta,arjun.mehta7911@lumen.example,Portland,TN,2026-01-30,2026-01,paid_search
7912,Mira,Iyer,mira.iyer7912@lumen.example,Nashville,MI,2025-09-09,2025-08,paid_search
7913,Lina,Park,lina.park7913@lumen.example,Austin,WA,2024-11-24,2024-10,email
7914,Nico,Singh,nico.singh7914@lumen.example,Minneapolis,TX,2025-10-05,2025-09,social
7915,Maya,Joshi,maya.joshi7915@lumen.example,Boston,IL,2025-07-10,2025-06,paid_search
7916,Mira,Verma,mira.verma7916@lumen.example,Detroit,WA,2025-01-05,2024-12,social
7917,Neil,Vega,neil.vega7917@lumen.example,Boston,TX,2025-06-26,2025-05,social
7918,Rohan,Rao,rohan.rao7918@lumen.example,Kansas,MN,2026-02-01,2026-01,social
7919,Zara,Verma,zara.verma7919@lumen.example,Kansas,OR,2024-10-27,2024-10,referral
7920,Aisha,Patel,aisha.patel7920@lumen.example,Portland,TX,2025-08-31,2025-08,email
7921,Asha,Vega,asha.vega7921@lumen.example,Chicago,MA,2025-12-25,2025-12,referral
7922,Kai,Shah,kai.shah7922@lumen.example,Dallas,MA,2024-11-21,2024-10,organic
7923,Asha,Das,asha.das7923@lumen.example,Atlanta,IL,2025-07-02,2025-06,paid_search
7924,Omar,Reddy,omar.reddy7924@lumen.example,Boston,IL,2025-07-13,2025-06,paid_search
7925,Sofia,Rao,sofia.rao7925@lumen.example,Nashville,MN,2025-03-14,2025-02,referral
7926,Sofia,Sharma,sofia.sharma7926@lumen.example,Chicago,MI,2025-05-02,2025-04,organic
7927,Yara,Kaur,yara.kaur7927@lumen.example,Phoenix,IL,2024-10-01,2024-10,direct
7928,Sofia,Shah,sofia.shah7928@lumen.example,Miami,MI,2025-04-18,2025-03,social
7929,Reya,Vega,reya.vega7929@lumen.example,Kansas,MO,2025-03-05,2025-02,social
7930,Aisha,Vega,aisha.vega7930@lumen.example,Atlanta,MI,2025-09-07,2025-08,social
7931,Jules,Das,jules.das7931@lumen.example,Seattle,CO,2025-09-26,2025-09,referral
7932,Aisha,Singh,aisha.singh7932@lumen.example,Atlanta,FL,2024-10-18,2024-10,email
7933,Leo,Reddy,leo.reddy7933@lumen.example,Minneapolis,TX,2025-05-17,2025-04,referral
7934,Jules,Iyer,jules.iyer7934@lumen.example,Atlanta,MN,2025-03-01,2025-02,referral
7935,Lina,Chen,lina.chen7935@lumen.example,Atlanta,WA,2025-09-11,2025-08,social
7936,Anika,Reddy,anika.reddy7936@lumen.example,Kansas,IL,2026-01-27,2026-01,paid_search
7937,Kai,Verma,kai.verma7937@lumen.example,Phoenix,WA,2024-10-01,2024-10,referral
7938,Ravi,Singh,ravi.singh7938@lumen.example,Kansas,MI,2026-01-16,2025-12,paid_search
7939,Amara,Iyer,amara.iyer7939@lumen.example,Atlanta,MO,2025-01-21,2024-12,organic
7940,Neil,Khan,neil.khan7940@lumen.example,Phoenix,FL,2026-02-24,2026-02,direct
7941,Sofia,Shah,sofia.shah7941@lumen.example,Nashville,WA,2025-08-20,2025-07,paid_search
7942,Ravi,Iyer,ravi.iyer7942@lumen.example,Miami,MO,2024-12-31,2024-12,direct
7943,Ravi,Das,ravi.das7943@lumen.example,Detroit,OR,2025-01-03,2024-12,email
7944,Jonah,Pillai,jonah.pillai7944@lumen.example,Kansas,TX,2025-03-02,2025-02,organic
7945,Neil,Park,neil.park7945@lumen.example,Minneapolis,MI,2024-10-01,2024-10,email
7946,Jules,Bose,jules.bose7946@lumen.example,Seattle,WA,2025-12-14,2025-11,email
7947,Sofia,Reddy,sofia.reddy7947@lumen.example,Denver,MN,2025-07-05,2025-06,social
7948,Tariq,Sharma,tariq.sharma7948@lumen.example,Raleigh,CO,2025-03-18,2025-02,direct
7949,Elena,Kim,elena.kim7949@lumen.example,Dallas,AZ,2025-06-23,2025-05,paid_search
7950,Aisha,Rao,aisha.rao7950@lumen.example,Phoenix,AZ,2025-06-14,2025-05,organic
7951,Kai,Bose,kai.bose7951@lumen.example,Nashville,TX,2025-02-10,2025-01,social
7952,Ravi,Sharma,ravi.sharma7952@lumen.example,Portland,MN,2025-02-13,2025-01,email
7953,Sana,Kaur,sana.kaur7953@lumen.example,Miami,AZ,2025-06-23,2025-05,direct
7954,Tobias,Patel,tobias.patel7954@lumen.example,Phoenix,FL,2025-02-03,2025-01,social
7955,Ezra,Joshi,ezra.joshi7955@lumen.example,Nashville,MI,2025-07-03,2025-06,direct
7956,Neil,Iyer,neil.iyer7956@lumen.example,Detroit,NC,2025-05-15,2025-04,paid_search
7957,Theo,Vega,theo.vega7957@lumen.example,Miami,TN,2025-06-04,2025-05,organic
7958,Sofia,Rao,sofia.rao7958@lumen.example,Detroit,TX,2025-08-19,2025-07,social
7959,Ivan,Bose,ivan.bose7959@lumen.example,Atlanta,WA,2026-03-19,2026-02,email
7960,Ravi,Shah,ravi.shah7960@lumen.example,Chicago,FL,2025-10-28,2025-10,paid_search
7961,Tobias,Sen,tobias.sen7961@lumen.example,Portland,MA,2025-05-02,2025-04,organic
7962,Aarav,Bose,aarav.bose7962@lumen.example,Austin,FL,2024-10-08,2024-10,referral
7963,Jonah,Patel,jonah.patel7963@lumen.example,Boston,FL,2025-05-26,2025-04,email
7964,Lina,Kim,lina.kim7964@lumen.example,Atlanta,MO,2025-03-31,2025-03,paid_search
7965,Ravi,Kaur,ravi.kaur7965@lumen.example,Miami,MN,2025-01-05,2024-12,social
7966,Ivan,Sharma,ivan.sharma7966@lumen.example,Miami,GA,2025-09-08,2025-08,paid_search
7967,Yara,Singh,yara.singh7967@lumen.example,Portland,TX,2025-07-14,2025-06,referral
7968,Omar,Joshi,omar.joshi7968@lumen.example,Boston,OR,2025-07-21,2025-06,paid_search
7969,Aarav,Pillai,aarav.pillai7969@lumen.example,Kansas,NC,2024-11-09,2024-10,organic
7970,Lina,Reddy,lina.reddy7970@lumen.example,Denver,MN,2024-11-26,2024-10,organic
7971,Ravi,Vega,ravi.vega7971@lumen.example,Minneapolis,CO,2026-03-16,2026-02,referral
7972,Ravi,Shah,ravi.shah7972@lumen.example,Detroit,MI,2024-10-27,2024-10,email
7973,Yara,Sen,yara.sen7973@lumen.example,Dallas,OR,2025-09-30,2025-09,referral
7974,Jonah,Sen,jonah.sen7974@lumen.example,Dallas,MI,2025-03-27,2025-02,email
7975,Ravi,Kaur,ravi.kaur7975@lumen.example,Denver,FL,2025-08-23,2025-07,paid_search
7976,Ravi,Bose,ravi.bose7976@lumen.example,Chicago,MN,2025-12-20,2025-11,organic
7977,Ines,Park,ines.park7977@lumen.example,Detroit,WA,2025-06-04,2025-05,organic
7978,Asha,Das,asha.das7978@lumen.example,Detroit,IL,2025-12-25,2025-12,social
7979,Anika,Reddy,anika.reddy7979@lumen.example,Dallas,TX,2025-06-13,2025-05,organic
7980,Neil,Gupta,neil.gupta7980@lumen.example,Portland,CO,2025-03-20,2025-02,referral
7981,Maya,Kaur,maya.kaur7981@lumen.example,Austin,OR,2025-11-20,2025-10,referral
7982,Reya,Sen,reya.sen7982@lumen.example,Miami,TX,2025-06-29,2025-06,direct
7983,Sana,Park,sana.park7983@lumen.example,Chicago,AZ,2025-03-18,2025-02,email
7984,Theo,Rao,theo.rao7984@lumen.example,Boston,TX,2025-01-06,2024-12,social
7985,Anika,Chen,anika.chen7985@lumen.example,Nashville,AZ,2026-03-02,2026-02,direct
7986,Lina,Khan,lina.khan7986@lumen.example,Detroit,TX,2025-09-16,2025-08,referral
7987,Yara,Chen,yara.chen7987@lumen.example,Atlanta,FL,2025-01-17,2024-12,paid_search
7988,Priya,Joshi,priya.joshi7988@lumen.example,Miami,WA,2025-10-04,2025-09,paid_search
7989,Maya,Gupta,maya.gupta7989@lumen.example,Kansas,CO,2025-12-04,2025-11,paid_search
7990,Ivan,Pillai,ivan.pillai7990@lumen.example,Miami,TX,2025-09-02,2025-08,organic
7991,Ines,Kaur,ines.kaur7991@lumen.example,Denver,MI,2026-01-15,2025-12,direct
7992,Ravi,Khan,ravi.khan7992@lumen.example,Chicago,NC,2025-02-14,2025-01,organic
7993,Rohan,Rao,rohan.rao7993@lumen.example,Denver,WA,2025-01-22,2024-12,paid_search
7994,Sofia,Patel,sofia.patel7994@lumen.example,Portland,TN,2026-03-17,2026-02,referral
7995,Ezra,Chen,ezra.chen7995@lumen.example,Kansas,MI,2025-02-24,2025-01,social
7996,Ravi,Nair,ravi.nair7996@lumen.example,Portland,MO,2026-01-21,2025-12,email
7997,Tariq,Kaur,tariq.kaur7997@lumen.example,Atlanta,AZ,2026-01-21,2025-12,referral
7998,Aisha,Park,aisha.park7998@lumen.example,Miami,MO,2025-03-08,2025-02,direct
7999,Tariq,Gupta,tariq.gupta7999@lumen.example,Detroit,NC,2025-04-17,2025-03,social
8000,Asha,Singh,asha.singh8000@lumen.example,Chicago,OR,2025-09-01,2025-08,social
8001,Ezra,Singh,ezra.singh8001@lumen.example,Dallas,NC,2026-01-06,2025-12,referral
8002,Nico,Sharma,nico.sharma8002@lumen.example,Denver,WA,2024-10-24,2024-10,social
8003,Zara,Joshi,zara.joshi8003@lumen.example,Minneapolis,TX,2025-07-26,2025-06,paid_search
8004,Aisha,Singh,aisha.singh8004@lumen.example,Portland,MI,2024-11-27,2024-10,email
8005,Anika,Singh,anika.singh8005@lumen.example,Chicago,OR,2026-02-09,2026-01,paid_search
8006,Jules,Mehta,jules.mehta8006@lumen.example,Portland,MI,2025-12-28,2025-12,paid_search
8007,Sana,Chen,sana.chen8007@lumen.example,Miami,IL,2024-10-09,2024-10,paid_search
8008,Priya,Joshi,priya.joshi8008@lumen.example,Seattle,TN,2025-05-26,2025-04,organic
8009,Maya,Park,maya.park8009@lumen.example,Portland,AZ,2024-12-01,2024-11,direct
8010,Arjun,Chen,arjun.chen8010@lumen.example,Nashville,TN,2026-03-14,2026-02,referral
8011,Noah,Bose,noah.bose8011@lumen.example,Raleigh,MI,2025-02-19,2025-01,email
8012,Aarav,Shah,aarav.shah8012@lumen.example,Nashville,TX,2025-11-16,2025-10,organic
8013,Noah,Das,noah.das8013@lumen.example,Boston,TX,2025-08-03,2025-07,direct
8014,Elena,Ortiz,elena.ortiz8014@lumen.example,Nashville,OR,2026-01-09,2025-12,direct
8015,Rohan,Das,rohan.das8015@lumen.example,Kansas,WA,2025-04-02,2025-03,organic
8016,Leo,Bose,leo.bose8016@lumen.example,Kansas,GA,2025-12-21,2025-11,direct
8017,Priya,Joshi,priya.joshi8017@lumen.example,Minneapolis,OR,2025-07-13,2025-06,email
8018,Noah,Bose,noah.bose8018@lumen.example,Denver,IL,2024-12-25,2024-11,referral
8019,Asha,Verma,asha.verma8019@lumen.example,Phoenix,WA,2025-12-09,2025-11,organic
8020,Nico,Khan,nico.khan8020@lumen.example,Austin,FL,2025-10-16,2025-09,organic
8021,Aarav,Vega,aarav.vega8021@lumen.example,Chicago,NC,2024-11-30,2024-11,paid_search
8022,Maya,Park,maya.park8022@lumen.example,Nashville,GA,2025-12-22,2025-11,social
8023,Ravi,Joshi,ravi.joshi8023@lumen.example,Boston,MA,2026-03-06,2026-02,direct
8024,Leo,Kaur,leo.kaur8024@lumen.example,Detroit,AZ,2024-11-10,2024-10,paid_search
8025,Asha,Das,asha.das8025@lumen.example,Dallas,WA,2026-01-25,2026-01,email
8026,Reya,Joshi,reya.joshi8026@lumen.example,Phoenix,MO,2026-01-30,2026-01,paid_search
8027,Kai,Ortiz,kai.ortiz8027@lumen.example,Kansas,TX,2025-08-04,2025-07,email
8028,Zara,Shah,zara.shah8028@lumen.example,Phoenix,TX,2025-06-01,2025-05,email
8029,Ezra,Mehta,ezra.mehta8029@lumen.example,Atlanta,TX,2024-11-14,2024-10,paid_search
8030,Ines,Nair,ines.nair8030@lumen.example,Nashville,CO,2025-10-20,2025-09,referral
8031,Nico,Joshi,nico.joshi8031@lumen.example,Phoenix,TX,2025-04-05,2025-03,organic
8032,Tariq,Reddy,tariq.reddy8032@lumen.example,Boston,NC,2025-04-05,2025-03,email
8033,Aarav,Nair,aarav.nair8033@lumen.example,Dallas,MA,2024-10-02,2024-10,paid_search
8034,Omar,Kim,omar.kim8034@lumen.example,Phoenix,AZ,2026-01-15,2025-12,social
8035,Aisha,Reddy,aisha.reddy8035@lumen.example,Seattle,TX,2025-05-09,2025-04,paid_search
8036,Lina,Sen,lina.sen8036@lumen.example,Portland,FL,2025-10-23,2025-09,referral
8037,Reya,Das,reya.das8037@lumen.example,Chicago,FL,2024-10-12,2024-10,social
8038,Rohan,Sen,rohan.sen8038@lumen.example,Nashville,MN,2026-01-21,2025-12,email
8039,Kai,Das,kai.das8039@lumen.example,Detroit,TX,2025-04-17,2025-03,social
8040,Ines,Mehta,ines.mehta8040@lumen.example,Phoenix,MN,2025-12-23,2025-11,social
8041,Aisha,Vega,aisha.vega8041@lumen.example,Miami,TX,2024-11-08,2024-10,email
8042,Elena,Chen,elena.chen8042@lumen.example,Raleigh,AZ,2024-10-24,2024-10,direct
8043,Arjun,Nair,arjun.nair8043@lumen.example,Minneapolis,FL,2024-12-11,2024-11,referral
8044,Ravi,Bose,ravi.bose8044@lumen.example,Phoenix,WA,2025-04-02,2025-03,email
8045,Noah,Das,noah.das8045@lumen.example,Seattle,AZ,2026-02-27,2026-02,referral
8046,Kai,Shah,kai.shah8046@lumen.example,Chicago,AZ,2024-12-21,2024-11,social
8047,Ravi,Chen,ravi.chen8047@lumen.example,Nashville,OR,2025-04-02,2025-03,direct
8048,Arjun,Singh,arjun.singh8048@lumen.example,Atlanta,WA,2026-01-11,2025-12,paid_search
8049,Rohan,Iyer,rohan.iyer8049@lumen.example,Minneapolis,WA,2025-06-05,2025-05,email
8050,Mira,Nair,mira.nair8050@lumen.example,Boston,CO,2024-11-04,2024-10,email
8051,Zara,Verma,zara.verma8051@lumen.example,Chicago,IL,2024-12-14,2024-11,referral
8052,Ines,Reddy,ines.reddy8052@lumen.example,Kansas,TX,2024-11-26,2024-10,paid_search
8053,Elena,Rao,elena.rao8053@lumen.example,Chicago,GA,2025-09-02,2025-08,email
8054,Tariq,Kaur,tariq.kaur8054@lumen.example,Seattle,TX,2025-08-28,2025-08,referral
8055,Elena,Iyer,elena.iyer8055@lumen.example,Nashville,TN,2025-02-26,2025-01,email
8056,Neil,Sen,neil.sen8056@lumen.example,Kansas,GA,2025-01-12,2024-12,paid_search
8057,Ivan,Mehta,ivan.mehta8057@lumen.example,Nashville,MO,2025-11-03,2025-10,referral
8058,Isla,Patel,isla.patel8058@lumen.example,Chicago,OR,2025-11-18,2025-10,social
8059,Tobias,Rao,tobias.rao8059@lumen.example,Raleigh,TX,2026-02-04,2026-01,organic
8060,Jules,Das,jules.das8060@lumen.example,Portland,TX,2026-02-21,2026-01,referral
8061,Arjun,Kaur,arjun.kaur8061@lumen.example,Austin,CO,2025-02-23,2025-01,email
8062,Maya,Pillai,maya.pillai8062@lumen.example,Phoenix,FL,2025-12-08,2025-11,organic
8063,Amara,Kaur,amara.kaur8063@lumen.example,Phoenix,CO,2025-09-27,2025-09,paid_search
8064,Yara,Pillai,yara.pillai8064@lumen.example,Seattle,TX,2026-02-01,2026-01,social
8065,Zara,Joshi,zara.joshi8065@lumen.example,Minneapolis,CO,2025-02-10,2025-01,referral
8066,Elena,Patel,elena.patel8066@lumen.example,Detroit,WA,2025-12-09,2025-11,direct
8067,Sana,Pillai,sana.pillai8067@lumen.example,Portland,MN,2026-02-02,2026-01,direct
8068,Sofia,Das,sofia.das8068@lumen.example,Minneapolis,GA,2026-03-20,2026-02,direct
8069,Ezra,Kaur,ezra.kaur8069@lumen.example,Atlanta,WA,2026-03-05,2026-02,organic
8070,Ravi,Kim,ravi.kim8070@lumen.example,Chicago,IL,2025-06-17,2025-05,social
8071,Tobias,Verma,tobias.verma8071@lumen.example,Detroit,AZ,2025-08-28,2025-08,paid_search
8072,Mira,Rao,mira.rao8072@lumen.example,Phoenix,TX,2026-03-09,2026-02,organic
8073,Neil,Kaur,neil.kaur8073@lumen.example,Boston,TX,2025-05-23,2025-04,paid_search
8074,Ravi,Shah,ravi.shah8074@lumen.example,Minneapolis,MI,2024-12-09,2024-11,referral
8075,Maya,Singh,maya.singh8075@lumen.example,Minneapolis,GA,2024-10-22,2024-10,direct
8076,Yara,Kim,yara.kim8076@lumen.example,Minneapolis,TN,2025-06-10,2025-05,organic
8077,Yara,Sharma,yara.sharma8077@lumen.example,Austin,TN,2024-12-05,2024-11,referral
8078,Maya,Verma,maya.verma8078@lumen.example,Phoenix,MI,2024-11-02,2024-10,paid_search
8079,Ravi,Das,ravi.das8079@lumen.example,Raleigh,AZ,2026-01-03,2025-12,paid_search
8080,Aisha,Bose,aisha.bose8080@lumen.example,Atlanta,GA,2025-12-26,2025-12,organic
8081,Nico,Verma,nico.verma8081@lumen.example,Kansas,IL,2026-02-23,2026-02,referral
8082,Aarav,Kim,aarav.kim8082@lumen.example,Seattle,MN,2024-10-10,2024-10,referral
8083,Ravi,Reddy,ravi.reddy8083@lumen.example,Chicago,CO,2026-03-20,2026-02,direct
8084,Ines,Joshi,ines.joshi8084@lumen.example,Nashville,TN,2025-05-14,2025-04,paid_search
8085,Noah,Pillai,noah.pillai8085@lumen.example,Atlanta,NC,2024-12-25,2024-11,paid_search
8086,Isla,Patel,isla.patel8086@lumen.example,Nashville,TX,2026-03-11,2026-02,referral
8087,Amara,Singh,amara.singh8087@lumen.example,Chicago,AZ,2025-11-10,2025-10,direct
8088,Ravi,Kaur,ravi.kaur8088@lumen.example,Atlanta,IL,2025-10-14,2025-09,referral
8089,Jules,Patel,jules.patel8089@lumen.example,Portland,FL,2025-09-02,2025-08,organic
8090,Yara,Iyer,yara.iyer8090@lumen.example,Raleigh,MI,2025-05-10,2025-04,social
8091,Yara,Chen,yara.chen8091@lumen.example,Seattle,MI,2025-02-09,2025-01,referral
8092,Amara,Nair,amara.nair8092@lumen.example,Miami,GA,2025-11-22,2025-10,email
8093,Ravi,Iyer,ravi.iyer8093@lumen.example,Nashville,WA,2025-09-16,2025-08,social
8094,Aarav,Patel,aarav.patel8094@lumen.example,Raleigh,TX,2025-05-30,2025-05,email
8095,Theo,Bose,theo.bose8095@lumen.example,Kansas,TX,2024-12-27,2024-11,social
8096,Leo,Pillai,leo.pillai8096@lumen.example,Dallas,TX,2026-02-24,2026-02,referral
8097,Asha,Chen,asha.chen8097@lumen.example,Dallas,MA,2025-01-31,2025-01,social
8098,Jules,Das,jules.das8098@lumen.example,Raleigh,WA,2025-09-08,2025-08,email
8099,Elena,Nair,elena.nair8099@lumen.example,Miami,GA,2025-10-17,2025-09,email
8100,Ravi,Rao,ravi.rao8100@lumen.example,Detroit,TX,2026-03-21,2026-02,social
8101,Neil,Rao,neil.rao8101@lumen.example,Atlanta,GA,2025-02-01,2025-01,email
8102,Nico,Vega,nico.vega8102@lumen.example,Raleigh,NC,2026-01-10,2025-12,organic
8103,Ezra,Singh,ezra.singh8103@lumen.example,Miami,TX,2025-06-15,2025-05,paid_search
8104,Noah,Kaur,noah.kaur8104@lumen.example,Dallas,TN,2025-10-09,2025-09,email
8105,Sofia,Chen,sofia.chen8105@lumen.example,Phoenix,MO,2026-01-17,2025-12,paid_search
8106,Isla,Shah,isla.shah8106@lumen.example,Dallas,MI,2026-02-04,2026-01,social
8107,Ines,Nair,ines.nair8107@lumen.example,Detroit,GA,2024-11-25,2024-10,organic
8108,Reya,Vega,reya.vega8108@lumen.example,Detroit,TN,2025-03-22,2025-02,referral
8109,Priya,Khan,priya.khan8109@lumen.example,Miami,TX,2025-02-28,2025-02,email
8110,Aarav,Rao,aarav.rao8110@lumen.example,Raleigh,IL,2026-02-21,2026-01,email
8111,Ravi,Gupta,ravi.gupta8111@lumen.example,Nashville,TX,2025-11-02,2025-10,social
8112,Ines,Khan,ines.khan8112@lumen.example,Miami,GA,2024-12-01,2024-11,social
8113,Ezra,Bose,ezra.bose8113@lumen.example,Miami,WA,2025-07-31,2025-07,direct
8114,Aisha,Khan,aisha.khan8114@lumen.example,Phoenix,CO,2025-11-25,2025-11,social
8115,Mira,Joshi,mira.joshi8115@lumen.example,Chicago,NC,2025-03-07,2025-02,email
8116,Jules,Verma,jules.verma8116@lumen.example,Detroit,OR,2024-11-01,2024-10,email
8117,Theo,Khan,theo.khan8117@lumen.example,Detroit,WA,2025-09-02,2025-08,referral
8118,Aisha,Sen,aisha.sen8118@lumen.example,Kansas,TX,2025-04-26,2025-03,direct
8119,Rohan,Pillai,rohan.pillai8119@lumen.example,Seattle,WA,2026-02-08,2026-01,social
8120,Anika,Joshi,anika.joshi8120@lumen.example,Nashville,CO,2025-04-08,2025-03,organic
8121,Amara,Khan,amara.khan8121@lumen.example,Dallas,TX,2025-03-11,2025-02,social
8122,Ines,Ortiz,ines.ortiz8122@lumen.example,Minneapolis,OR,2025-02-25,2025-01,social
